Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],time
Sao Tome and Principe,STP,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.00276,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.62679,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.29382,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.66319,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.23101,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.51477,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.55137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.61446,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.08899974823,14.1660003662109,14.3179998397827,14.3470001220703,14.3549995422363,14.3780002593994,14.3590002059937,14.3529996871948,14.4289999008179,14.3999996185303,15.7299995422363,17.6299991607666,16.3600006103516,16.1200008392334,16.4699993133545,16.6499996185303,15.8500003814697,15.2150001525879,15.1149997711182,14.6599998474121,14.1120004653931,13.5900001525879,13.6160001754761,13.5319995880127,13.4720001220703,13.3999996185303,13.2729997634888,13.1479997634888,13.3690004348755,..,..,..,..,..,..
Saudi Arabia,SAU,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.04128,..,..,..,14.92904,..,..,..,..,..,..,..,..,19.18029,..,..,..,23.45694,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.54917,..,..,..,1.8412,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.69295,..,..,..,7.60631,..,..,..,..,..,..,..,..,9.66341,..,..,..,10.22517,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.80279,..,..,..,13.56721,..,..,..,..,..,..,..,..,11.50068,..,..,..,13.27309,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.68608,..,..,..,14.62984,..,..,..,..,..,..,..,..,17.43569,..,..,..,14.96822,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.80221,..,..,..,15.41427,..,..,..,..,..,..,..,..,14.66226,..,..,..,12.24344,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.02532,..,..,..,14.66502,..,..,..,..,..,..,..,..,22.76415,..,..,..,22.40234,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.64232,..,..,..,22.22038,..,..,..,..,..,..,..,..,6.98111,..,..,..,5.63526,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.30200004577637,7.19999980926514,7.02199983596802,6.95900011062622,6.39200019836426,5.89599990844727,5.34600019454956,4.69999980926514,4.34999990463257,4.57000017166138,4.61999988555908,5.26999998092651,5.55999994277954,5.82000017166138,6.05000019073486,6.25,5.73000001907349,5.07999992370605,5.38000011444092,5.55000019073486,5.76999998092651,5.51999998092651,5.57000017166138,5.71999979019165,5.59000015258789,5.65000009536743,5.8899998664856,6.03999996185303,5.92700004577637,..,..,..,..,..,..
Senegal,SEN,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78824,..,..,..,..,0.88731,..,1.18081,..,..,..,1.22778,..,..,..,..,..,..,..,..
Senegal,SEN,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.87796,..,1.51217,..,..,..,1.46646,..,..,..,..,..,..,..,..
Senegal,SEN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.53828,..,..,..,..,2.38971,..,2.78914,..,..,..,2.84401,..,..,..,..,..,..,..,..
Senegal,SEN,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.86063,..,..,..,..,12.82466,..,6.66901,..,..,..,10.13154,..,..,..,..,..,..,..,..
Senegal,SEN,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.59088,..,..,..,..,5.20607,..,5.6508,..,..,..,6.96188,..,..,..,..,..,..,..,..
Senegal,SEN,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.26578,..,..,..,..,10.88029,..,13.46235,..,..,..,4.09679,..,..,..,..,..,..,..,..
Senegal,SEN,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.65745,..,..,..,..,2.62326,..,3.97084,..,..,..,0.90884,..,..,..,..,..,..,..,..
Senegal,SEN,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.22649,..,..,..,..,65.04803,..,65.98314,..,..,..,67.94684,..,..,..,..,..,..,..,..
Senegal,SEN,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.44000005722046,5.48099994659424,5.56199979782104,5.5770001411438,5.58199977874756,5.5939998626709,5.58400011062622,5.58099985122681,5.62200021743774,5.60599994659424,5.60500001907349,5.65000009536743,6.71299982070923,7.80299997329712,8.94299983978271,10.0299997329712,9.85200023651123,9.80200004577637,10.2329998016357,10.3450002670288,10.3599996566772,9.42700004577637,8.54199981689453,7.61100006103516,6.75699996948242,6.70599985122681,6.61499977111816,6.52699995040894,6.60400009155273,..,..,..,..,..,..
Serbia,SRB,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.70863,..,..,..,..,..,14.84572,15.35999,15.72136,9.53685,..,10.69646,11.2790322183328,11.71409,12.33025,12.72185,..,..,..,..,..,..,..,..
Serbia,SRB,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.86829,..,0.47842,1.19709808601777,1.50452,1.69863,1.78216,..,..,..,..,..,..,..,..
Serbia,SRB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.69538,..,..,..,..,..,10.23721,10.30457,10.37371,10.57171,..,10.56494,10.72058,11.01757,11.1301,11.1624,..,..,..,..,..,..,..,..
Serbia,SRB,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.85802,..,..,..,..,..,..,..,..,1.21317,..,2.32731,3.3662065450016,0.96213,0.7724,0.71011,..,..,..,..,..,..,..,..
Serbia,SRB,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.80001,..,..,..,..,..,22.13453,22.07454,21.96588,17.91357,..,19.22449,17.6398311048609,17.74617,18.08029,18.16373,..,..,..,..,..,..,..,..
Serbia,SRB,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.58015,..,..,..,..,..,11.21455,11.21852,10.795,11.25122,..,9.39249,6.36722950607826,8.35177,7.95021,7.89005,..,..,..,..,..,..,..,..
Serbia,SRB,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.6997,47.63124,47.94445,47.22798,..,48.34778,49.8410978970583,49.15628,48.82768,49.05248,..,..,..,..,..,..,..,..
Serbia,SRB,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.80009,..,..,..,..,..,4.1055,3.71571,3.57331,2.88495,..,2.4929,2.50120969012974,2.04365,1.78713,1.60002,..,..,..,..,..,..,..,..
Serbia,SRB,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.1579999923706,13.2279996871948,13.3660001754761,13.3920001983643,13.3999996185303,13.1999998092651,13.8000001907349,13.6999998092651,13.6999998092651,12.6000003814697,12.8000001907349,13.8000001907349,15.1999998092651,18.5,20.8500003814697,20.8500003814697,18.0599994659424,13.7049999237061,16.1420001983643,19.2180004119873,22.9659996032715,24,22.1539993286133,19.2229995727539,17.6599998474121,15.2569999694824,13.4770002365112,12.7329998016357,12.6859998703003,..,..,..,..,..,..
Seychelles,SYC,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,2.56362,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.58472,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.38151,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,4.19769,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.94632,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.38537,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,34.4318,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.85715,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,7.28483,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.71359,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.62589,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,21.5004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.54722,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,5.91568,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.77688,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,28.30367,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.04581,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.58895,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.26799988746643,3.30399990081787,3.375,3.38800001144409,3.39199995994568,3.40300011634827,3.39400005340576,3.39100003242493,3.42700004577637,3.41300010681152,3.41100001335144,3.45099997520447,3.45600008964539,3.42000007629395,3.49399995803833,3.51200008392334,3.53999996185303,3.62700009346008,3.97000002861023,4.15700006484985,4.29300022125244,4.44099998474121,4.59700012207031,4.67799997329712,4.63700008392334,4.58699989318848,4.5,4.41699981689453,4.42799997329712,..,..,..,..,..,..
Singapore,SGP,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4,..,..,..,..,..,..,..,..,..,4.73381,..,..,..,..,7.59067,..,..,..,..,..,..,..,..,..,29.12757,19.59645,20.09313,21.80306,22.54012,23.68023,24.5494,25.67773,27.33778,27.74241,28.21053,29.12792,30.70518,31.59559,..,..,..,..,..,..,..
Singapore,SGP,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.87155,..,..,..,..,..,..,..,..,..,7.96013,..,..,..,..,7.987,..,..,..,..,..,..,..,..,..,10.5963,10.47687,10.25053,10.53277,10.54429,10.98244,11.05215,11.07081,11.2085,11.2757,11.62752,11.64641,11.39785,11.62461,..,..,..,..,..,..,..
Singapore,SGP,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.17196,..,..,..,..,..,..,..,..,..,17.636,22.18301,21.89453,20.77087,20.82425,16.39082,16.3099,15.60311,14.91458,14.8262,13.30377,13.88611,13.98405,12.0912,..,..,..,..,..,..,..
Singapore,SGP,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.6,..,..,..,..,..,..,..,..,..,23.19861,..,..,..,..,36.77245,..,..,..,..,..,..,..,..,..,11.38428,13.13211,13.36547,11.77603,11.61878,10.67728,10.13028,9.68626,9.36236,9.04135,8.45116,8.91401,8.60827,7.89977,..,..,..,..,..,..,..
Singapore,SGP,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.48828,..,..,..,..,..,..,..,..,..,11.59524,5.93706,5.09375,4.28033,4.37884,7.41084,6.99051,7.00579,6.94965,6.58617,7.32798,6.50665,6.00822,6.48525,..,..,..,..,..,..,..
Singapore,SGP,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,8.10128,..,..,..,..,13.72367,..,..,..,..,..,..,..,..,..,21.12846,21.99203,21.86185,22.76563,22.44898,19.04548,19.63414,19.02224,18.77716,18.39371,18.87609,17.90671,17.16735,17.76318,..,..,..,..,..,..,..
Singapore,SGP,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.7,..,..,..,..,..,..,..,..,..,63.9663,..,..,..,..,14.25297,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0109,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.1800000667572,3.08999991416931,3.0699999332428,3.02999997138977,3.29999995231628,3.5699999332428,2.5,3.41000008583069,4.84999990463257,3.70000004768372,3.75999999046326,5.65000009536743,5.92999982833862,5.84000015258789,5.59000015258789,4.48000001907349,3.90000009536743,3.96000003814697,5.8600001335144,4.11999988555908,3.89000010490417,3.72000002861023,3.85999989509583,3.74000000953674,3.78999996185303,4.07999992370605,4.19999980926514,4.01900005340576,4.10900020599365,..,..,..,..,..,..
